id,Country,Event,Gender,Participants
2020_AFG,AFG,ATH,Male,1
2020_AFG,AFG,ATH,Female,1
2020_AFG,AFG,SHO,Male,1
2020_AFG,AFG,SWM,Male,1
2020_AFG,AFG,TKW,Male,1
2020_AFG,AFG,Total,Male,4
2020_AFG,AFG,Total,Female,1
2020_AFG,AFG,Total,all,5
2020_ALB,ALB,ATH,Male,1
2020_ALB,ALB,ATH,Female,1
2020_ALB,ALB,GAR,Male,1
2020_ALB,ALB,JUD,Male,1
2020_ALB,ALB,SHO,Female,1
2020_ALB,ALB,SWM,Male,1
2020_ALB,ALB,SWM,Female,1
2020_ALB,ALB,WLF,Male,2
2020_ALB,ALB,Total,Male,6
2020_ALB,ALB,Total,Female,3
2020_ALB,ALB,Total,all,9
2020_ALG,ALG,ATH,Male,4
2020_ALG,ALG,ATH,Female,1
2020_ALG,ALG,BOX,Male,5
2020_ALG,ALG,BOX,Female,3
2020_ALG,ALG,CRD,Male,2
2020_ALG,ALG,CSP,Female,1
2020_ALG,ALG,FEN,Male,2
2020_ALG,ALG,FEN,Female,2
2020_ALG,ALG,JUD,Female,1
2020_ALG,ALG,KTE,Female,1
2020_ALG,ALG,OWS,Female,1
2020_ALG,ALG,ROW,Male,2
2020_ALG,ALG,SAL,Male,1
2020_ALG,ALG,SAL,Female,1
2020_ALG,ALG,SHO,Female,1
2020_ALG,ALG,SWM,Male,1
2020_ALG,ALG,SWM,Female,1
2020_ALG,ALG,TTE,Male,1
2020_ALG,ALG,WRE,Male,7
2020_ALG,ALG,Total,Male,25
2020_ALG,ALG,Total,Female,13
2020_ALG,ALG,Total,all,38
2020_AND,AND,ATH,Male,1
2020_AND,AND,CSL,Female,1
2020_AND,AND,Total,Male,1
2020_AND,AND,Total,Female,1
2020_AND,AND,Total,all,2
2020_ANG,ANG,ATH,Male,1
2020_ANG,ANG,HBL,Female,14
2020_ANG,ANG,JUD,Female,1
2020_ANG,ANG,SAL,Male,2
2020_ANG,ANG,SWM,Male,1
2020_ANG,ANG,SWM,Female,1
2020_ANG,ANG,Total,Male,4
2020_ANG,ANG,Total,Female,16
2020_ANG,ANG,Total,all,20
2020_ANT,ANT,ATH,Male,1
2020_ANT,ANT,ATH,Female,1
2020_ANT,ANT,BOX,Male,1
2020_ANT,ANT,SAL,Female,1
2020_ANT,ANT,SWM,Male,1
2020_ANT,ANT,SWM,Female,1
2020_ANT,ANT,Total,Male,3
2020_ANT,ANT,Total,Female,3
2020_ANT,ANT,Total,all,6
2020_ARG,ARG,ATH,Male,2
2020_ARG,ARG,ATH,Female,2
2020_ARG,ARG,BKB,Male,12
2020_ARG,ARG,BMX,Male,1
2020_ARG,ARG,BOX,Male,4
2020_ARG,ARG,BOX,Female,1
2020_ARG,ARG,CRD,Male,1
2020_ARG,ARG,CSL,Male,1
2020_ARG,ARG,CSP,Male,2
2020_ARG,ARG,CSP,Female,1
2020_ARG,ARG,EJP,Male,4
2020_ARG,ARG,FBL,Male,20
2020_ARG,ARG,FEN,Female,1
2020_ARG,ARG,GAR,Female,1
2020_ARG,ARG,GLF,Female,1
2020_ARG,ARG,HBL,Male,16
2020_ARG,ARG,HOC,Male,18
2020_ARG,ARG,HOC,Female,18
2020_ARG,ARG,JUD,Male,1
2020_ARG,ARG,JUD,Female,1
2020_ARG,ARG,MPN,Male,1
2020_ARG,ARG,MTB,Female,1
2020_ARG,ARG,OWS,Female,1
2020_ARG,ARG,ROW,Female,2
2020_ARG,ARG,RU7,Male,13
2020_ARG,ARG,SAL,Male,4
2020_ARG,ARG,SAL,Female,7
2020_ARG,ARG,SHO,Male,2
2020_ARG,ARG,SHO,Female,2
2020_ARG,ARG,SRF,Male,1
2020_ARG,ARG,SWM,Male,1
2020_ARG,ARG,SWM,Female,3
2020_ARG,ARG,TEN,Male,6
2020_ARG,ARG,TEN,Female,1
2020_ARG,ARG,TKW,Male,1
2020_ARG,ARG,TRI,Female,1
2020_ARG,ARG,TTE,Male,2
2020_ARG,ARG,VBV,Male,2
2020_ARG,ARG,VBV,Female,2
2020_ARG,ARG,VVO,Male,11
2020_ARG,ARG,VVO,Female,12
2020_ARG,ARG,WRE,Male,1
2020_ARG,ARG,Total,Male,127
2020_ARG,ARG,Total,Female,58
2020_ARG,ARG,Total,all,185
2020_ARM,ARM,ATH,Male,1
2020_ARM,ARM,BOX,Male,3
2020_ARM,ARM,GAR,Male,1
2020_ARM,ARM,JUD,Male,1
2020_ARM,ARM,SHO,Female,1
2020_ARM,ARM,SWM,Male,1
2020_ARM,ARM,SWM,Female,1
2020_ARM,ARM,WLF,Male,1
2020_ARM,ARM,WLF,Female,1
2020_ARM,ARM,WRE,Male,6
2020_ARM,ARM,Total,Male,14
2020_ARM,ARM,Total,Female,3
2020_ARM,ARM,Total,all,17
2020_ARU,ARU,SHO,Male,1
2020_ARU,ARU,SWM,Male,1
2020_ARU,ARU,SWM,Female,1
2020_ARU,ARU,Total,Male,2
2020_ARU,ARU,Total,Female,1
2020_ARU,ARU,Total,all,3
2020_ASA,ASA,ATH,Male,1
2020_ASA,ASA,SAL,Male,2
2020_ASA,ASA,SWM,Male,1
2020_ASA,ASA,SWM,Female,1
2020_ASA,ASA,WLF,Male,1
2020_ASA,ASA,Total,Male,5
2020_ASA,ASA,Total,Female,1
2020_ASA,ASA,Total,all,6
2020_AUS,AUS,ARC,Male,3
2020_AUS,AUS,ARC,Female,1
2020_AUS,AUS,ATH,Male,28
2020_AUS,AUS,ATH,Female,34
2020_AUS,AUS,BDM,Male,1
2020_AUS,AUS,BDM,Female,3
2020_AUS,AUS,BKB,Male,12
2020_AUS,AUS,BKB,Female,12
2020_AUS,AUS,BMF,Male,1
2020_AUS,AUS,BMF,Female,1
2020_AUS,AUS,BMX,Male,1
2020_AUS,AUS,BMX,Female,2
2020_AUS,AUS,BOX,Male,3
2020_AUS,AUS,BOX,Female,2
2020_AUS,AUS,CLB,Male,1
2020_AUS,AUS,CLB,Female,1
2020_AUS,AUS,CRD,Male,4
2020_AUS,AUS,CRD,Female,4
2020_AUS,AUS,CSL,Male,2
2020_AUS,AUS,CSL,Female,1
2020_AUS,AUS,CSP,Male,6
2020_AUS,AUS,CSP,Female,8
2020_AUS,AUS,CTR,Male,8
2020_AUS,AUS,CTR,Female,6
2020_AUS,AUS,DIV,Male,3
2020_AUS,AUS,DIV,Female,4
2020_AUS,AUS,EDR,Female,3
2020_AUS,AUS,EJP,Female,2
2020_AUS,AUS,EVE,Male,3
2020_AUS,AUS,FBL,Male,19
2020_AUS,AUS,FBL,Female,19
2020_AUS,AUS,GAR,Male,1
2020_AUS,AUS,GAR,Female,2
2020_AUS,AUS,GLF,Male,2
2020_AUS,AUS,GLF,Female,2
2020_AUS,AUS,GRY,Female,6
2020_AUS,AUS,GTR,Male,1
2020_AUS,AUS,GTR,Female,1
2020_AUS,AUS,HOC,Male,18
2020_AUS,AUS,HOC,Female,18
2020_AUS,AUS,JUD,Male,1
2020_AUS,AUS,JUD,Female,2
2020_AUS,AUS,KTE,Male,1
2020_AUS,AUS,MPN,Male,1
2020_AUS,AUS,MPN,Female,1
2020_AUS,AUS,MTB,Male,1
2020_AUS,AUS,MTB,Female,1
2020_AUS,AUS,OWS,Male,1
2020_AUS,AUS,OWS,Female,1
2020_AUS,AUS,ROW,Male,20
2020_AUS,AUS,ROW,Female,18
2020_AUS,AUS,RU7,Male,13
2020_AUS,AUS,RU7,Female,13
2020_AUS,AUS,SAL,Male,7
2020_AUS,AUS,SAL,Female,6
2020_AUS,AUS,SHO,Male,8
2020_AUS,AUS,SHO,Female,7
2020_AUS,AUS,SKB,Male,3
2020_AUS,AUS,SKB,Female,2
2020_AUS,AUS,SOF,Female,15
2020_AUS,AUS,SRF,Male,2
2020_AUS,AUS,SRF,Female,2
2020_AUS,AUS,SWA,Female,8
2020_AUS,AUS,SWM,Male,17
2020_AUS,AUS,SWM,Female,18
2020_AUS,AUS,TEN,Male,5
2020_AUS,AUS,TEN,Female,5
2020_AUS,AUS,TKW,Male,2
2020_AUS,AUS,TKW,Female,2
2020_AUS,AUS,TRI,Male,3
2020_AUS,AUS,TRI,Female,3
2020_AUS,AUS,TTE,Male,3
2020_AUS,AUS,TTE,Female,3
2020_AUS,AUS,VBV,Male,2
2020_AUS,AUS,VBV,Female,2
2020_AUS,AUS,WLF,Male,2
2020_AUS,AUS,WLF,Female,3
2020_AUS,AUS,WPO,Male,13
2020_AUS,AUS,WPO,Female,13
2020_AUS,AUS,Total,Male,222
2020_AUS,AUS,Total,Female,257
2020_AUS,AUS,Total,all,479
2020_AUT,AUT,ATH,Male,3
2020_AUT,AUT,ATH,Female,4
2020_AUT,AUT,BDM,Male,1
2020_AUT,AUT,CLB,Male,1
2020_AUT,AUT,CLB,Female,1
2020_AUT,AUT,CRD,Male,3
2020_AUT,AUT,CRD,Female,1
2020_AUT,AUT,CSL,Male,1
2020_AUT,AUT,CSL,Female,2
2020_AUT,AUT,CSP,Female,2
2020_AUT,AUT,CTR,Male,2
2020_AUT,AUT,EDR,Male,2
2020_AUT,AUT,EVE,Female,1
2020_AUT,AUT,GAR,Female,1
2020_AUT,AUT,GLF,Male,2
2020_AUT,AUT,GLF,Female,1
2020_AUT,AUT,JUD,Male,2
2020_AUT,AUT,JUD,Female,4
2020_AUT,AUT,KTE,Female,1
2020_AUT,AUT,MPN,Male,1
2020_AUT,AUT,MTB,Male,1
2020_AUT,AUT,MTB,Female,1
2020_AUT,AUT,ROW,Female,3
2020_AUT,AUT,SAL,Male,3
2020_AUT,AUT,SAL,Female,3
2020_AUT,AUT,SHO,Male,1
2020_AUT,AUT,SHO,Female,1
2020_AUT,AUT,SKB,Female,1
2020_AUT,AUT,SWA,Female,2
2020_AUT,AUT,SWM,Male,5
2020_AUT,AUT,SWM,Female,2
2020_AUT,AUT,TEN,Male,2
2020_AUT,AUT,TRI,Male,2
2020_AUT,AUT,TRI,Female,2
2020_AUT,AUT,TTE,Male,3
2020_AUT,AUT,TTE,Female,3
2020_AUT,AUT,WLF,Male,1
2020_AUT,AUT,WLF,Female,1
2020_AUT,AUT,Total,Male,36
2020_AUT,AUT,Total,Female,37
2020_AUT,AUT,Total,all,73
2020_AZE,AZE,ATH,Male,1
2020_AZE,AZE,ATH,Female,1
2020_AZE,AZE,BDM,Male,1
2020_AZE,AZE,BOX,Male,5
2020_AZE,AZE,CRD,Male,1
2020_AZE,AZE,FEN,Female,1
2020_AZE,AZE,GAR,Male,1
2020_AZE,AZE,GAR,Female,1
2020_AZE,AZE,GRY,Female,6
2020_AZE,AZE,JUD,Male,7
2020_AZE,AZE,JUD,Female,2
2020_AZE,AZE,KTE,Male,2
2020_AZE,AZE,KTE,Female,1
2020_AZE,AZE,SHO,Male,2
2020_AZE,AZE,SWM,Male,1
2020_AZE,AZE,SWM,Female,1
2020_AZE,AZE,TKW,Male,1
2020_AZE,AZE,TKW,Female,1
2020_AZE,AZE,TRI,Male,1
2020_AZE,AZE,WRE,Male,5
2020_AZE,AZE,WRE,Female,2
2020_AZE,AZE,Total,Male,28
2020_AZE,AZE,Total,Female,16
2020_AZE,AZE,Total,all,44
2020_BAH,BAH,ATH,Male,5
2020_BAH,BAH,ATH,Female,8
2020_BAH,BAH,SWM,Male,1
2020_BAH,BAH,SWM,Female,1
2020_BAH,BAH,Total,Male,6
2020_BAH,BAH,Total,Female,9
2020_BAH,BAH,Total,all,15
2020_BAN,BAN,ARC,Male,1
2020_BAN,BAN,ARC,Female,1
2020_BAN,BAN,ATH,Male,1
2020_BAN,BAN,SHO,Male,1
2020_BAN,BAN,SWM,Male,1
2020_BAN,BAN,SWM,Female,1
2020_BAN,BAN,Total,Male,4
2020_BAN,BAN,Total,Female,2
2020_BAN,BAN,Total,all,6
2020_BAR,BAR,ATH,Male,3
2020_BAR,BAR,ATH,Female,3
2020_BAR,BAR,SWM,Male,1
2020_BAR,BAR,SWM,Female,1
2020_BAR,BAR,Total,Male,4
2020_BAR,BAR,Total,Female,4
2020_BAR,BAR,Total,all,8
2020_BDI,BDI,ATH,Male,2
2020_BDI,BDI,ATH,Female,1
2020_BDI,BDI,BOX,Female,1
2020_BDI,BDI,SWM,Male,1
2020_BDI,BDI,SWM,Female,1
2020_BDI,BDI,Total,Male,3
2020_BDI,BDI,Total,Female,3
2020_BDI,BDI,Total,all,6
2020_BEL,BEL,ARC,Male,1
2020_BEL,BEL,ATH,Male,16
2020_BEL,BEL,ATH,Female,12
2020_BEL,BEL,BDM,Female,1
2020_BEL,BEL,BK3,Male,4
2020_BEL,BEL,BKB,Female,12
2020_BEL,BEL,BMX,Female,1
2020_BEL,BEL,CRD,Male,5
2020_BEL,BEL,CRD,Female,3
2020_BEL,BEL,CSL,Male,1
2020_BEL,BEL,CSP,Male,1
2020_BEL,BEL,CSP,Female,2
2020_BEL,BEL,CTR,Male,2
2020_BEL,BEL,CTR,Female,2
2020_BEL,BEL,EDR,Male,1
2020_BEL,BEL,EDR,Female,2
2020_BEL,BEL,EJP,Male,4
2020_BEL,BEL,EVE,Female,1
2020_BEL,BEL,GAR,Female,4
2020_BEL,BEL,GLF,Male,2
2020_BEL,BEL,GLF,Female,1
2020_BEL,BEL,HOC,Male,18
2020_BEL,BEL,JUD,Male,3
2020_BEL,BEL,JUD,Female,1
2020_BEL,BEL,MTB,Male,1
2020_BEL,BEL,MTB,Female,1
2020_BEL,BEL,ROW,Male,2
2020_BEL,BEL,SAL,Male,1
2020_BEL,BEL,SAL,Female,3
2020_BEL,BEL,SHO,Female,1
2020_BEL,BEL,SKB,Male,1
2020_BEL,BEL,SKB,Female,1
2020_BEL,BEL,SWM,Male,1
2020_BEL,BEL,SWM,Female,1
2020_BEL,BEL,TEN,Male,2
2020_BEL,BEL,TEN,Female,2
2020_BEL,BEL,TKW,Male,1
2020_BEL,BEL,TRI,Male,2
2020_BEL,BEL,TRI,Female,2
2020_BEL,BEL,WLF,Female,2
2020_BEL,BEL,Total,Male,69
2020_BEL,BEL,Total,Female,54
2020_BEL,BEL,Total,all,123
2020_BEN,BEN,ATH,Male,1
2020_BEN,BEN,ATH,Female,2
2020_BEN,BEN,JUD,Male,1
2020_BEN,BEN,ROW,Male,1
2020_BEN,BEN,SWM,Male,1
2020_BEN,BEN,SWM,Female,1
2020_BEN,BEN,Total,Male,4
2020_BEN,BEN,Total,Female,3
2020_BEN,BEN,Total,all,7
2020_BER,BER,ROW,Male,1
2020_BER,BER,TRI,Female,1
2020_BER,BER,Total,Male,1
2020_BER,BER,Total,Female,1
2020_BER,BER,Total,all,2
2020_BHU,BHU,ARC,Female,1
2020_BHU,BHU,JUD,Male,1
2020_BHU,BHU,SHO,Female,1
2020_BHU,BHU,SWM,Male,1
2020_BHU,BHU,Total,Male,2
2020_BHU,BHU,Total,Female,2
2020_BHU,BHU,Total,all,4
2020_BIH,BIH,ATH,Male,2
2020_BIH,BIH,JUD,Female,1
2020_BIH,BIH,SHO,Female,1
2020_BIH,BIH,SWM,Male,1
2020_BIH,BIH,SWM,Female,1
2020_BIH,BIH,TKW,Male,1
2020_BIH,BIH,Total,Male,4
2020_BIH,BIH,Total,Female,3
2020_BIH,BIH,Total,all,7
2020_BIZ,BIZ,ATH,Male,1
2020_BIZ,BIZ,ATH,Female,1
2020_BIZ,BIZ,CSP,Male,1
2020_BIZ,BIZ,Total,Male,2
2020_BIZ,BIZ,Total,Female,1
2020_BIZ,BIZ,Total,all,3
2020_BLR,BLR,ARC,Female,3
2020_BLR,BLR,ATH,Male,12
2020_BLR,BLR,ATH,Female,18
2020_BLR,BLR,BOX,Male,4
2020_BLR,BLR,CRD,Male,1
2020_BLR,BLR,CRD,Female,1
2020_BLR,BLR,CSP,Male,5
2020_BLR,BLR,CSP,Female,7
2020_BLR,BLR,CTR,Male,1
2020_BLR,BLR,CTR,Female,1
2020_BLR,BLR,EVE,Male,1
2020_BLR,BLR,GAR,Female,1
2020_BLR,BLR,GRY,Female,7
2020_BLR,BLR,GTR,Male,2
2020_BLR,BLR,JUD,Male,2
2020_BLR,BLR,JUD,Female,1
2020_BLR,BLR,MPN,Male,1
2020_BLR,BLR,MPN,Female,2
2020_BLR,BLR,ROW,Male,2
2020_BLR,BLR,ROW,Female,3
2020_BLR,BLR,SAL,Male,1
2020_BLR,BLR,SAL,Female,1
2020_BLR,BLR,SHO,Male,1
2020_BLR,BLR,SHO,Female,2
2020_BLR,BLR,SWA,Female,2
2020_BLR,BLR,SWM,Male,4
2020_BLR,BLR,SWM,Female,4
2020_BLR,BLR,TEN,Male,2
2020_BLR,BLR,TEN,Female,1
2020_BLR,BLR,WLF,Male,1
2020_BLR,BLR,WLF,Female,1
2020_BLR,BLR,WRE,Male,5
2020_BLR,BLR,WRE,Female,3
2020_BLR,BLR,Total,Male,45
2020_BLR,BLR,Total,Female,58
2020_BLR,BLR,Total,all,103
2020_BOL,BOL,ATH,Male,1
2020_BOL,BOL,ATH,Female,1
2020_BOL,BOL,SWM,Male,1
2020_BOL,BOL,SWM,Female,1
2020_BOL,BOL,TEN,Male,1
2020_BOL,BOL,Total,Male,3
2020_BOL,BOL,Total,Female,2
2020_BOL,BOL,Total,all,5
2020_BOT,BOT,ATH,Male,6
2020_BOT,BOT,ATH,Female,3
2020_BOT,BOT,BOX,Male,1
2020_BOT,BOT,BOX,Female,1
2020_BOT,BOT,SWM,Male,1
2020_BOT,BOT,WLF,Female,1
2020_BOT,BOT,Total,Male,8
2020_BOT,BOT,Total,Female,5
2020_BOT,BOT,Total,all,13
2020_BRA,BRA,ARC,Male,1
2020_BRA,BRA,ARC,Female,1
2020_BRA,BRA,ATH,Male,33
2020_BRA,BRA,ATH,Female,20
2020_BRA,BRA,BDM,Male,1
2020_BRA,BRA,BDM,Female,1
2020_BRA,BRA,BMX,Male,1
2020_BRA,BRA,BMX,Female,1
2020_BRA,BRA,BOX,Male,4
2020_BRA,BRA,BOX,Female,3
2020_BRA,BRA,CSL,Male,1
2020_BRA,BRA,CSL,Female,1
2020_BRA,BRA,CSP,Male,3
2020_BRA,BRA,DIV,Male,2
2020_BRA,BRA,DIV,Female,2
2020_BRA,BRA,EDR,Male,1
2020_BRA,BRA,EJP,Male,4
2020_BRA,BRA,EVE,Male,4
2020_BRA,BRA,FBL,Male,18
2020_BRA,BRA,FBL,Female,20
2020_BRA,BRA,FEN,Male,1
2020_BRA,BRA,FEN,Female,1
2020_BRA,BRA,GAR,Male,5
2020_BRA,BRA,GAR,Female,2
2020_BRA,BRA,GRY,Female,5
2020_BRA,BRA,HBL,Male,16
2020_BRA,BRA,HBL,Female,15
2020_BRA,BRA,JUD,Male,7
2020_BRA,BRA,JUD,Female,6
2020_BRA,BRA,MPN,Female,1
2020_BRA,BRA,MTB,Male,2
2020_BRA,BRA,MTB,Female,1
2020_BRA,BRA,OWS,Female,1
2020_BRA,BRA,ROW,Male,1
2020_BRA,BRA,RU7,Female,13
2020_BRA,BRA,SAL,Male,7
2020_BRA,BRA,SAL,Female,6
2020_BRA,BRA,SHO,Male,1
2020_BRA,BRA,SKB,Male,6
2020_BRA,BRA,SKB,Female,6
2020_BRA,BRA,SRF,Male,2
2020_BRA,BRA,SRF,Female,2
2020_BRA,BRA,SWM,Male,16
2020_BRA,BRA,SWM,Female,10
2020_BRA,BRA,TEN,Male,4
2020_BRA,BRA,TEN,Female,2
2020_BRA,BRA,TKW,Male,2
2020_BRA,BRA,TKW,Female,1
2020_BRA,BRA,TRI,Male,1
2020_BRA,BRA,TRI,Female,2
2020_BRA,BRA,TTE,Male,3
2020_BRA,BRA,TTE,Female,3
2020_BRA,BRA,VBV,Male,4
2020_BRA,BRA,VBV,Female,4
2020_BRA,BRA,VVO,Male,12
2020_BRA,BRA,VVO,Female,12
2020_BRA,BRA,WLF,Female,2
2020_BRA,BRA,WRE,Male,1
2020_BRA,BRA,WRE,Female,2
2020_BRA,BRA,Total,Male,164
2020_BRA,BRA,Total,Female,146
2020_BRA,BRA,Total,all,310
2020_BRN,BRN,ATH,Male,8
2020_BRN,BRN,ATH,Female,5
2020_BRN,BRN,BOX,Male,1
2020_BRN,BRN,HBL,Male,15
2020_BRN,BRN,SHO,Female,1
2020_BRN,BRN,SWM,Male,1
2020_BRN,BRN,SWM,Female,1
2020_BRN,BRN,Total,Male,25
2020_BRN,BRN,Total,Female,7
2020_BRN,BRN,Total,all,32
2020_BRU,BRU,ATH,Male,1
2020_BRU,BRU,SWM,Male,1
2020_BRU,BRU,Total,Male,2
2020_BRU,BRU,Total,all,2
2020_BUL,BUL,ATH,Male,1
2020_BUL,BUL,ATH,Female,4
2020_BUL,BUL,BDM,Female,3
2020_BUL,BUL,BOX,Male,1
2020_BUL,BUL,BOX,Female,2
2020_BUL,BUL,CSP,Female,1
2020_BUL,BUL,GAR,Male,1
2020_BUL,BUL,GRY,Female,7
2020_BUL,BUL,JUD,Male,2
2020_BUL,BUL,JUD,Female,1
2020_BUL,BUL,KTE,Female,1
2020_BUL,BUL,SHO,Female,3
2020_BUL,BUL,SWM,Male,4
2020_BUL,BUL,SWM,Female,1
2020_BUL,BUL,TTE,Female,1
2020_BUL,BUL,WLF,Male,2
2020_BUL,BUL,WRE,Male,3
2020_BUL,BUL,WRE,Female,4
2020_BUL,BUL,Total,Male,14
2020_BUL,BUL,Total,Female,28
2020_BUL,BUL,Total,all,42
2020_BUR,BUR,ATH,Male,1
2020_BUR,BUR,ATH,Female,1
2020_BUR,BUR,CRD,Male,1
2020_BUR,BUR,JUD,Male,1
2020_BUR,BUR,SWM,Male,1
2020_BUR,BUR,SWM,Female,1
2020_BUR,BUR,TKW,Male,1
2020_BUR,BUR,Total,Male,5
2020_BUR,BUR,Total,Female,2
2020_BUR,BUR,Total,all,7
2020_CAF,CAF,ATH,Male,1
2020_CAF,CAF,SWM,Female,1
2020_CAF,CAF,Total,Male,1
2020_CAF,CAF,Total,Female,1
2020_CAF,CAF,Total,all,2
2020_CAM,CAM,ATH,Male,1
2020_CAM,CAM,SWM,Male,1
2020_CAM,CAM,SWM,Female,1
2020_CAM,CAM,Total,Male,2
2020_CAM,CAM,Total,Female,1
2020_CAM,CAM,Total,all,3
2020_CAN,CAN,ARC,Male,1
2020_CAN,CAN,ARC,Female,1
2020_CAN,CAN,ATH,Male,23
2020_CAN,CAN,ATH,Female,32
2020_CAN,CAN,BDM,Male,4
2020_CAN,CAN,BDM,Female,4
2020_CAN,CAN,BKB,Female,12
2020_CAN,CAN,BMX,Male,1
2020_CAN,CAN,BMX,Female,1
2020_CAN,CAN,BOX,Male,1
2020_CAN,CAN,BOX,Female,4
2020_CAN,CAN,CLB,Male,1
2020_CAN,CAN,CLB,Female,1
2020_CAN,CAN,CRD,Male,3
2020_CAN,CAN,CRD,Female,3
2020_CAN,CAN,CSL,Male,2
2020_CAN,CAN,CSL,Female,2
2020_CAN,CAN,CSP,Male,8
2020_CAN,CAN,CSP,Female,6
2020_CAN,CAN,CTR,Male,6
2020_CAN,CAN,CTR,Female,7
2020_CAN,CAN,DIV,Male,4
2020_CAN,CAN,DIV,Female,6
2020_CAN,CAN,EDR,Male,1
2020_CAN,CAN,EDR,Female,2
2020_CAN,CAN,EJP,Male,1
2020_CAN,CAN,EVE,Female,1
2020_CAN,CAN,FBL,Female,21
2020_CAN,CAN,FEN,Male,6
2020_CAN,CAN,FEN,Female,5
2020_CAN,CAN,GAR,Male,1
2020_CAN,CAN,GAR,Female,4
2020_CAN,CAN,GLF,Male,2
2020_CAN,CAN,GLF,Female,2
2020_CAN,CAN,GTR,Female,2
2020_CAN,CAN,HOC,Male,17
2020_CAN,CAN,JUD,Male,3
2020_CAN,CAN,JUD,Female,3
2020_CAN,CAN,KTE,Male,1
2020_CAN,CAN,MTB,Male,1
2020_CAN,CAN,MTB,Female,2
2020_CAN,CAN,OWS,Male,1
2020_CAN,CAN,OWS,Female,1
2020_CAN,CAN,ROW,Male,9
2020_CAN,CAN,ROW,Female,20
2020_CAN,CAN,RU7,Male,13
2020_CAN,CAN,RU7,Female,13
2020_CAN,CAN,SAL,Male,5
2020_CAN,CAN,SAL,Female,4
2020_CAN,CAN,SHO,Female,1
2020_CAN,CAN,SKB,Male,3
2020_CAN,CAN,SKB,Female,1
2020_CAN,CAN,SOF,Female,15
2020_CAN,CAN,SWA,Female,8
2020_CAN,CAN,SWM,Male,9
2020_CAN,CAN,SWM,Female,15
2020_CAN,CAN,TEN,Male,1
2020_CAN,CAN,TEN,Female,3
2020_CAN,CAN,TKW,Female,2
2020_CAN,CAN,TRI,Male,3
2020_CAN,CAN,TRI,Female,2
2020_CAN,CAN,TTE,Male,2
2020_CAN,CAN,TTE,Female,1
2020_CAN,CAN,VBV,Female,4
2020_CAN,CAN,VVO,Male,12
2020_CAN,CAN,WLF,Male,1
2020_CAN,CAN,WLF,Female,4
2020_CAN,CAN,WPO,Female,13
2020_CAN,CAN,WRE,Male,2
2020_CAN,CAN,WRE,Female,2
2020_CAN,CAN,Total,Male,148
2020_CAN,CAN,Total,Female,230
2020_CAN,CAN,Total,all,378
2020_CAY,CAY,ATH,Male,1
2020_CAY,CAY,ATH,Female,1
2020_CAY,CAY,GAR,Female,1
2020_CAY,CAY,SWM,Male,1
2020_CAY,CAY,SWM,Female,1
2020_CAY,CAY,Total,Male,2
2020_CAY,CAY,Total,Female,3
2020_CAY,CAY,Total,all,5
2020_CGO,CGO,ATH,Male,1
2020_CGO,CGO,ATH,Female,1
2020_CGO,CGO,SWM,Female,1
2020_CGO,CGO,Total,Male,1
2020_CGO,CGO,Total,Female,2
2020_CGO,CGO,Total,all,3
2020_CHA,CHA,ARC,Female,1
2020_CHA,CHA,ATH,Male,1
2020_CHA,CHA,JUD,Female,1
2020_CHA,CHA,Total,Male,1
2020_CHA,CHA,Total,Female,2
2020_CHA,CHA,Total,all,3
2020_CHI,CHI,ARC,Male,1
2020_CHI,CHI,ATH,Male,2
2020_CHI,CHI,ATH,Female,1
2020_CHI,CHI,BMF,Female,1
2020_CHI,CHI,CRD,Female,1
2020_CHI,CHI,CSP,Female,2
2020_CHI,CHI,EDR,Female,1
2020_CHI,CHI,EJP,Male,1
2020_CHI,CHI,FBL,Female,17
2020_CHI,CHI,FEN,Female,1
2020_CHI,CHI,GAR,Male,1
2020_CHI,CHI,GAR,Female,1
2020_CHI,CHI,GLF,Male,2
2020_CHI,CHI,JUD,Female,1
2020_CHI,CHI,MPN,Male,1
2020_CHI,CHI,MTB,Male,1
2020_CHI,CHI,ROW,Male,2
2020_CHI,CHI,SAL,Male,1
2020_CHI,CHI,SHO,Female,1
2020_CHI,CHI,SKB,Female,1
2020_CHI,CHI,SRF,Male,1
2020_CHI,CHI,SWM,Male,1
2020_CHI,CHI,SWM,Female,1
2020_CHI,CHI,TEN,Male,1
2020_CHI,CHI,TRI,Male,1
2020_CHI,CHI,TRI,Female,1
2020_CHI,CHI,TTE,Female,1
2020_CHI,CHI,VBV,Male,2
2020_CHI,CHI,WLF,Male,1
2020_CHI,CHI,WRE,Male,1
2020_CHI,CHI,Total,Male,20
2020_CHI,CHI,Total,Female,31
2020_CHI,CHI,Total,all,51
2020_CHN,CHN,ARC,Male,3
2020_CHN,CHN,ARC,Female,3
2020_CHN,CHN,ATH,Male,22
2020_CHN,CHN,ATH,Female,26
2020_CHN,CHN,BDM,Male,6
2020_CHN,CHN,BDM,Female,8
2020_CHN,CHN,BK3,Male,4
2020_CHN,CHN,BK3,Female,4
2020_CHN,CHN,BKB,Female,12
2020_CHN,CHN,BOX,Male,3
2020_CHN,CHN,BOX,Female,3
2020_CHN,CHN,CLB,Male,1
2020_CHN,CHN,CLB,Female,1
2020_CHN,CHN,CRD,Male,1
2020_CHN,CHN,CRD,Female,1
2020_CHN,CHN,CSL,Male,1
2020_CHN,CHN,CSL,Female,2
